Time (s),x (cm),y (cm),theta (deg),left velocity (),right velocity ()
1068.89,0.33,1.98,355.806790776241,0.41,0.49
1068.91,0.34,1.98,355.806790776241,0.4,0.5
1068.92,0.35,1.98,355.806790776241,0.43,0.53
1068.94,0.36,1.98,355.806790776241,0.43,0.54
1068.96,0.37,1.98,355.806790776241,0.46,0.59
1068.97,0.38,1.98,355.806790776241,0.47,0.6
1068.99,0.39,1.98,355.23383298111,0.46,0.59
1069.01,0.4,1.98,355.23383298111,0.47,0.59
1069.02,0.41,1.98,355.23383298111,0.52,0.61
1069.04,0.41,1.98,355.23383298111,0.52,0.6
1069.06,0.42,1.97,355.23383298111,0.52,0.58
1069.07,0.43,1.97,354.66087518598,0.52,0.61
1069.09,0.44,1.97,354.66087518598,0.5,0.59
1069.11,0.45,1.97,354.66087518598,0.49,0.55
1069.12,0.46,1.97,354.66087518598,0.51,0.52
1069.14,0.47,1.97,354.66087518598,0.53,0.53
1069.16,0.48,1.97,354.66087518598,0.53,0.5
1069.17,0.49,1.97,354.66087518598,0.57,0.49
1069.19,0.5,1.97,354.66087518598,0.63,0.47
1069.21,0.5,1.97,354.66087518598,0.65,0.45
1069.22,0.51,1.97,355.23383298111,0.65,0.45
1069.24,0.52,1.97,355.23383298111,0.64,0.46
1069.26,0.53,1.97,355.23383298111,0.63,0.45
1069.27,0.53,1.97,355.23383298111,0.61,0.44
1069.29,0.54,1.96,355.23383298111,0.57,0.45
1069.31,0.55,1.96,355.23383298111,0.56,0.45
1069.32,0.55,1.96,355.23383298111,0.52,0.46
1069.34,0.56,1.96,355.23383298111,0.46,0.46
1069.36,0.57,1.96,355.23383298111,0.45,0.46
1069.37,0.58,1.96,355.23383298111,0.43,0.47
1069.39,0.59,1.96,354.66087518598,0.4,0.5
1069.41,0.6,1.96,354.66087518598,0.41,0.52
1069.42,0.61,1.96,354.66087518598,0.44,0.54
1069.44,0.62,1.96,354.66087518598,0.43,0.54
1069.46,0.63,1.96,354.66087518598,0.45,0.57
1069.47,0.64,1.96,354.66087518598,0.48,0.58
1069.49,0.64,1.96,354.66087518598,0.47,0.61
1069.51,0.65,1.95,354.66087518598,0.46,0.61
1069.52,0.66,1.95,354.66087518598,0.52,0.62
1069.54,0.67,1.95,354.66087518598,0.54,0.63
1069.56,0.68,1.95,354.66087518598,0.51,0.6
1069.57,0.69,1.95,354.66087518598,0.52,0.59
1069.59,0.7,1.95,354.087917390849,0.5,0.57
1069.61,0.71,1.95,354.66087518598,0.49,0.55
1069.62,0.71,1.95,354.66087518598,0.5,0.54
1069.64,0.72,1.95,354.66087518598,0.52,0.51
1069.66,0.73,1.95,354.66087518598,0.54,0.5
1069.67,0.74,1.95,354.66087518598,0.56,0.49
1069.69,0.75,1.95,354.66087518598,0.63,0.47
1069.71,0.76,1.95,354.66087518598,0.65,0.45
1069.72,0.77,1.94,354.66087518598,0.64,0.45
1069.74,0.77,1.94,354.66087518598,0.63,0.45
1069.76,0.78,1.94,354.66087518598,0.62,0.45
1069.77,0.79,1.94,354.66087518598,0.59,0.45
1069.79,0.8,1.94,354.66087518598,0.56,0.45
1069.81,0.8,1.94,354.66087518598,0.53,0.45
1069.82,0.81,1.94,354.66087518598,0.5,0.46
1069.84,0.82,1.94,354.66087518598,0.47,0.45
1069.86,0.83,1.94,354.66087518598,0.45,0.45
1069.87,0.83,1.94,354.66087518598,0.43,0.46
1069.89,0.84,1.94,354.66087518598,0.42,0.49
1069.91,0.85,1.94,354.66087518598,0.41,0.5
1069.92,0.86,1.93,354.66087518598,0.43,0.51
1069.94,0.87,1.93,354.66087518598,0.44,0.53
1069.96,0.88,1.93,354.66087518598,0.44,0.54
1069.97,0.89,1.93,354.66087518598,0.46,0.56
1069.99,0.9,1.93,354.66087518598,0.47,0.58
1070.01,0.91,1.93,354.66087518598,0.47,0.62
1070.02,0.91,1.93,354.66087518598,0.49,0.61
1070.04,0.92,1.93,354.66087518598,0.5,0.6
1070.05,0.93,1.93,354.66087518598,0.51,0.59
1070.07,0.94,1.93,354.66087518598,0.53,0.58
1070.09,0.95,1.93,354.66087518598,0.51,0.58
1070.1,0.96,1.93,354.66087518598,0.49,0.56
1070.12,0.97,1.93,354.66087518598,0.49,0.54
1070.14,0.98,1.92,354.66087518598,0.5,0.53
1070.16,0.98,1.92,354.66087518598,0.52,0.52
1070.17,0.99,1.92,354.66087518598,0.53,0.49
1070.19,1,1.92,354.66087518598,0.56,0.48
1070.21,1.01,1.92,354.66087518598,0.61,0.47
1070.22,1.02,1.92,354.66087518598,0.62,0.45
1070.24,1.03,1.92,354.66087518598,0.62,0.45
1070.26,1.03,1.92,355.23383298111,0.61,0.44
1070.27,1.04,1.92,355.23383298111,0.6,0.44
1070.29,1.05,1.92,355.23383298111,0.58,0.45
1070.31,1.06,1.92,355.23383298111,0.56,0.44
1070.32,1.06,1.92,355.23383298111,0.52,0.46
1070.34,1.07,1.92,355.23383298111,0.5,0.45
1070.36,1.08,1.92,355.23383298111,0.46,0.46
1070.37,1.09,1.91,355.23383298111,0.44,0.45
1070.39,1.09,1.91,355.23383298111,0.41,0.46
1070.41,1.1,1.91,355.23383298111,0.42,0.47
1070.42,1.11,1.91,355.23383298111,0.41,0.5
1070.44,1.12,1.91,355.23383298111,0.44,0.52
1070.46,1.13,1.91,355.23383298111,0.43,0.54
1070.47,1.14,1.91,355.23383298111,0.45,0.56
1070.49,1.15,1.91,355.23383298111,0.46,0.6
1070.5,1.16,1.91,355.23383298111,0.47,0.61
1070.52,1.17,1.91,355.23383298111,0.47,0.61
1070.54,1.18,1.91,355.23383298111,0.51,0.62
1070.55,1.18,1.91,355.23383298111,0.52,0.61
1070.57,1.19,1.91,355.23383298111,0.51,0.6
1070.59,1.2,1.9,355.23383298111,0.53,0.59
1070.6,1.21,1.9,355.23383298111,0.5,0.57
1070.62,1.22,1.9,355.23383298111,0.49,0.56
1070.64,1.23,1.9,355.23383298111,0.49,0.53
1070.65,1.24,1.9,355.23383298111,0.51,0.53
1070.67,1.24,1.9,355.23383298111,0.53,0.5
1070.69,1.25,1.9,355.23383298111,0.53,0.49
1070.7,1.26,1.9,355.23383298111,0.58,0.47
1070.72,1.27,1.9,355.23383298111,0.62,0.45
1070.74,1.28,1.9,355.23383298111,0.61,0.46
1070.75,1.29,1.9,355.23383298111,0.64,0.45
1070.77,1.29,1.9,355.23383298111,0.63,0.45
1070.79,1.3,1.9,355.806790776241,0.6,0.45
1070.8,1.31,1.9,355.806790776241,0.6,0.44
1070.82,1.32,1.9,355.806790776241,0.56,0.45
1070.84,1.32,1.89,355.806790776241,0.51,0.46
1070.85,1.33,1.89,355.806790776241,0.48,0.45
1070.87,1.34,1.89,355.806790776241,0.46,0.46
1070.89,1.35,1.89,355.806790776241,0.43,0.46
1070.9,1.35,1.89,355.806790776241,0.43,0.48
1070.92,1.36,1.89,355.806790776241,0.43,0.49
1070.94,1.37,1.89,355.806790776241,0.41,0.51
1070.95,1.38,1.89,355.806790776241,0.45,0.53
1070.97,1.39,1.89,355.806790776241,0.44,0.56
1070.99,1.4,1.89,355.806790776241,0.44,0.56
1071,1.41,1.89,355.806790776241,0.45,0.58
1071.02,1.42,1.89,355.23383298111,0.47,0.61
1071.04,1.43,1.89,355.23383298111,0.46,0.61
1071.05,1.44,1.89,355.23383298111,0.48,0.61
1071.07,1.44,1.89,355.23383298111,0.49,0.61
1071.09,1.45,1.88,355.23383298111,0.5,0.58
1071.1,1.46,1.88,355.23383298111,0.51,0.58
1071.12,1.47,1.88,355.23383298111,0.49,0.57
1071.14,1.48,1.88,355.23383298111,0.5,0.54
1071.15,1.49,1.88,355.806790776241,0.49,0.52
1071.17,1.5,1.88,355.806790776241,0.49,0.5
1071.19,1.51,1.88,355.806790776241,0.51,0.49
1071.2,1.52,1.88,355.806790776241,0.55,0.48
1071.22,1.52,1.88,355.806790776241,0.59,0.46
1071.24,1.53,1.88,355.806790776241,0.62,0.46
1071.25,1.54,1.88,355.806790776241,0.62,0.46
1071.27,1.55,1.88,355.806790776241,0.64,0.45
1071.29,1.56,1.88,355.806790776241,0.62,0.45
1071.3,1.56,1.88,355.806790776241,0.61,0.46
1071.32,1.57,1.88,355.806790776241,0.59,0.45
1071.34,1.58,1.88,355.806790776241,0.54,0.47
1071.35,1.58,1.88,355.806790776241,0.52,0.47
1071.37,1.59,1.87,355.806790776241,0.48,0.46
1071.39,1.6,1.87,355.806790776241,0.45,0.45
1071.4,1.61,1.87,355.806790776241,0.43,0.48
1071.42,1.62,1.87,355.806790776241,0.44,0.49
1071.44,1.63,1.87,355.806790776241,0.44,0.5
1071.45,1.64,1.87,355.806790776241,0.41,0.51
1071.47,1.64,1.87,355.806790776241,0.46,0.55
1071.49,1.65,1.87,355.806790776241,0.45,0.56
1071.5,1.66,1.87,355.806790776241,0.44,0.59
1071.52,1.67,1.87,355.806790776241,0.46,0.61
1071.54,1.68,1.87,355.806790776241,0.46,0.61
1071.55,1.69,1.87,355.806790776241,0.48,0.62
1071.57,1.7,1.87,355.806790776241,0.51,0.62
1071.59,1.71,1.87,355.806790776241,0.5,0.61
1071.6,1.72,1.87,355.806790776241,0.52,0.6
1071.62,1.72,1.86,355.806790776241,0.51,0.57
1071.64,1.73,1.86,355.806790776241,0.49,0.57
1071.65,1.74,1.86,355.806790776241,0.49,0.54
1071.67,1.75,1.86,355.806790776241,0.48,0.53
1071.69,1.76,1.86,355.806790776241,0.51,0.5
1071.71,1.77,1.86,355.806790776241,0.52,0.5
1071.72,1.78,1.86,355.806790776241,0.57,0.47
1071.74,1.79,1.86,355.806790776241,0.61,0.45
1071.75,1.8,1.86,355.806790776241,0.64,0.46
1071.77,1.8,1.86,355.806790776241,0.64,0.45
1071.79,1.81,1.86,356.379748571372,0.63,0.45
1071.8,1.82,1.86,356.379748571372,0.63,0.45
1071.82,1.82,1.86,356.379748571372,0.6,0.44
1071.84,1.83,1.86,356.379748571372,0.57,0.45
1071.85,1.84,1.86,356.379748571372,0.53,0.45
1071.87,1.85,1.86,356.379748571372,0.5,0.45
1071.89,1.85,1.86,356.379748571372,0.46,0.46
1071.9,1.86,1.86,356.379748571372,0.44,0.47
1071.92,1.87,1.86,356.952706366503,0.42,0.48
1071.94,1.88,1.85,356.952706366503,0.41,0.49
1071.95,1.89,1.85,356.952706366503,0.4,0.51
1071.97,1.89,1.85,356.952706366503,0.43,0.51
1071.99,1.9,1.85,356.952706366503,0.42,0.53
1072,1.91,1.85,356.952706366503,0.41,0.55
1072.02,1.92,1.85,356.952706366503,0.42,0.56
1072.04,1.93,1.85,357.525664161634,0.42,0.56
1072.05,1.93,1.85,357.525664161634,0.42,0.55
1072.07,1.94,1.85,357.525664161634,0.42,0.53
1072.09,1.94,1.85,358.098621956765,0.44,0.53
1072.1,1.95,1.85,358.098621956765,0.42,0.52
1072.12,1.95,1.85,358.671579751895,0.4,0.48
1072.14,1.95,1.85,359.244537547026,0.39,0.42
1072.15,1.96,1.85,359.817495342157,0.36,0.36
1072.17,1.96,1.85,0,0.32,0.3
1072.19,1.96,1.85,0.572957795130823,0.27,0.25
1072.2,1.96,1.85,0.572957795130823,0.22,0.21
1072.22,1.96,1.85,0.572957795130823,0.16,0.17
1072.24,1.96,1.85,0.572957795130823,0.11,0.14
1072.25,1.96,1.85,0.572957795130823,0.08,0.12
1072.27,1.96,1.85,0,0.05,0.1
1072.29,1.96,1.85,359.244537547026,0.03,0.09
1072.3,1.96,1.85,358.671579751895,0.02,0.08
1072.32,1.96,1.85,358.671579751895,0,0.07
1072.33,1.96,1.85,358.098621956765,0,0.06
1072.35,1.96,1.85,357.525664161634,0,0.05
1072.37,1.96,1.85,356.952706366503,0,0.03
1072.39,1.96,1.85,355.806790776241,0,0.02
1072.4,1.96,1.85,355.23383298111,0,0.01
1072.42,1.96,1.85,354.087917390849,0,0.01
1072.44,1.96,1.85,352.942001800587,0,0.01
1072.45,1.96,1.85,352.369044005456,0.01,0
1072.47,1.96,1.85,351.223128415195,0.02,0
1072.49,1.96,1.85,350.077212824933,0.03,-0.02
1072.5,1.96,1.85,349.504255029802,0.04,-0.04
1072.52,1.96,1.85,347.78538164441,0.05,-0.04
1072.53,1.96,1.85,346.639466054148,0.06,-0.06
1072.55,1.96,1.85,345.493550463886,0.07,-0.07
1072.57,1.96,1.85,344.347634873625,0.08,-0.07
1072.59,1.96,1.85,342.628761488232,0.09,-0.07
1072.6,1.96,1.85,342.055803693101,0.1,-0.08
1072.62,1.96,1.85,340.336930307709,0.11,-0.08
1072.64,1.96,1.85,339.191014717447,0.12,-0.09
1072.65,1.97,1.85,338.045099127186,0.13,-0.09
1072.67,1.97,1.85,336.899183536924,0.14,-0.09
1072.69,1.97,1.85,335.180310151532,0.16,-0.09
1072.7,1.97,1.85,334.607352356401,0.19,-0.1
1072.72,1.97,1.85,333.461436766139,0.2,-0.1
1072.73,1.97,1.85,331.742563380747,0.21,-0.09
1072.75,1.97,1.85,331.169605585616,0.22,-0.09
1072.77,1.97,1.85,329.450732200223,0.23,-0.09
1072.78,1.98,1.85,328.304816609962,0.24,-0.09
1072.8,1.98,1.84,327.1589010197,0.25,-0.09
1072.82,1.98,1.84,326.012985429438,0.25,-0.09
1072.83,1.98,1.84,324.867069839177,0.24,-0.1
1072.85,1.98,1.84,323.721154248915,0.24,-0.1
1072.87,1.98,1.84,322.575238658653,0.24,-0.09
1072.88,1.98,1.84,320.856365273261,0.23,-0.08
1072.9,1.98,1.84,320.28340747813,0.22,-0.07
1072.92,1.99,1.84,318.564534092738,0.22,-0.07
1072.93,1.99,1.84,317.418618502476,0.22,-0.07
1072.95,1.99,1.84,316.845660707345,0.23,-0.06
1072.97,1.99,1.84,315.126787321953,0.23,-0.06
1072.98,1.99,1.84,313.40791393656,0.24,-0.06
1073,1.99,1.84,312.834956141429,0.24,-0.06
1073.02,1.99,1.84,311.116082756037,0.24,-0.06
1073.03,1.99,1.84,309.397209370645,0.23,-0.07
1073.05,1.99,1.84,308.824251575514,0.23,-0.07
1073.07,1.99,1.84,307.105378190121,0.23,-0.08
1073.08,1.99,1.83,305.95946259986,0.21,-0.08
1073.1,1.99,1.83,304.240589214467,0.2,-0.08
1073.12,1.99,1.83,303.667631419336,0.19,-0.08
1073.13,2,1.83,301.948758033944,0.18,-0.08
1073.15,2,1.83,301.375800238813,0.18,-0.07
1073.17,2,1.83,299.656926853421,0.18,-0.07
1073.18,2,1.83,297.938053468028,0.17,-0.07
1073.2,2,1.83,297.365095672897,0.17,-0.08
1073.22,2,1.83,296.219180082636,0.16,-0.09
1073.23,2,1.83,294.500306697243,0.16,-0.09
1073.25,2,1.83,293.927348902112,0.16,-0.1
1073.27,2,1.83,292.781433311851,0.17,-0.11
1073.28,2,1.83,291.635517721589,0.17,-0.11
1073.3,2,1.83,290.489602131327,0.16,-0.12
1073.32,2,1.83,289.343686541066,0.16,-0.12
1073.33,2,1.83,288.197770950804,0.16,-0.12
1073.35,2,1.83,287.624813155673,0.15,-0.12
1073.37,2,1.83,286.478897565412,0.15,-0.11
1073.38,2,1.83,285.33298197515,0.14,-0.1
1073.4,2,1.83,284.760024180019,0.14,-0.09
1073.42,2,1.82,284.187066384888,0.14,-0.1
1073.43,2,1.82,283.041150794627,0.14,-0.1
1073.45,2,1.82,282.468192999496,0.14,-0.09
1073.47,2,1.82,281.895235204365,0.15,-0.08
1073.48,2,1.82,280.749319614103,0.15,-0.07
1073.5,2,1.82,280.749319614103,0.14,-0.06
1073.52,2,1.82,279.603404023842,0.13,-0.06
1073.53,2,1.82,279.030446228711,0.14,-0.06
1073.55,2,1.82,279.030446228711,0.15,-0.05
1073.57,2,1.82,277.884530638449,0.16,-0.04
1073.58,2,1.82,277.311572843318,0.15,-0.03
1073.6,2,1.81,276.738615048188,0.16,-0.02
1073.62,2,1.81,276.165657253057,0.15,-0.02
1073.63,2,1.81,275.592699457926,0.15,-0.02
1073.65,2,1.81,275.592699457926,0.14,-0.02
1073.67,2,1.81,275.019741662795,0.14,-0.02
1073.68,2,1.81,274.446783867664,0.13,-0.01
1073.7,2,1.81,273.873826072534,0.13,-0.01
1073.72,2,1.81,273.300868277403,0.13,-0.01
1073.73,2,1.81,272.727910482272,0.13,-0.01
1073.75,2,1.81,272.727910482272,0.12,-0.01
1073.77,2,1.81,272.154952687141,0.11,-0.01
1073.78,2,1.8,271.009037096879,0.11,-0.01
1073.8,2,1.8,271.009037096879,0.11,0
1073.82,2,1.8,270.436079301749,0.11,0
1073.83,2,1.8,269.863121506618,0.11,0
1073.85,2,1.8,269.290163711487,0.1,0
1073.87,2,1.8,268.717205916356,0.11,0
1073.88,2,1.8,268.717205916356,0.1,0
1073.9,2,1.8,268.717205916356,0.1,0
1073.92,2,1.8,268.144248121225,0.11,0
1073.93,2,1.8,268.144248121225,0.11,0
1073.95,2,1.8,268.144248121225,0.12,0
1073.97,2,1.8,267.571290326094,0.12,-0.01
1073.98,2,1.8,267.571290326094,0.12,0
1074,2,1.8,267.571290326094,0.12,0
1074.02,2,1.8,266.998332530964,0.11,0
1074.03,2,1.8,266.425374735833,0.1,0
1074.05,2,1.79,266.425374735833,0.09,0
1074.07,2,1.79,265.852416940702,0.08,0
1074.08,2,1.79,265.852416940702,0.07,0
1074.1,2,1.79,265.279459145571,0.05,0
1074.11,2,1.79,265.279459145571,0.05,0
1074.13,2,1.79,264.70650135044,0.05,0
1074.15,2,1.79,264.70650135044,0.05,0
1074.16,2,1.78,264.13354355531,0.06,0
1074.18,2,1.78,264.13354355531,0.06,0
1074.2,2,1.78,263.560585760179,0.07,0
1074.22,2,1.77,263.560585760179,0.08,0
1074.23,2,1.77,263.560585760179,0.09,0
1074.25,2,1.76,263.560585760179,0.09,0
1074.26,2,1.76,263.560585760179,0.1,0.02
1074.28,2,1.75,263.560585760179,0.1,0.04
1074.3,2,1.75,263.560585760179,0.11,0.07
1074.32,2,1.74,263.560585760179,0.12,0.09
1074.33,2,1.73,263.560585760179,0.13,0.12
1074.35,2,1.73,263.560585760179,0.14,0.15
1074.36,2,1.72,263.560585760179,0.16,0.18
1074.38,2,1.71,263.560585760179,0.18,0.21
1074.4,2,1.71,262.987627965048,0.19,0.24
1074.41,2,1.7,262.987627965048,0.23,0.26
1074.43,2,1.69,262.987627965048,0.25,0.28
1074.45,2,1.69,262.987627965048,0.27,0.29
1074.46,2,1.68,262.987627965048,0.29,0.3
1074.48,2,1.68,262.987627965048,0.31,0.31
1074.5,1.99,1.67,262.987627965048,0.34,0.32
1074.51,1.99,1.66,263.560585760179,0.37,0.34
1074.53,1.99,1.66,263.560585760179,0.38,0.34
1074.55,1.99,1.65,263.560585760179,0.39,0.35
1074.56,1.99,1.64,263.560585760179,0.41,0.35
1074.58,1.99,1.64,263.560585760179,0.42,0.36
1074.6,1.99,1.63,263.560585760179,0.43,0.37
1074.61,1.99,1.62,263.560585760179,0.42,0.37
1074.63,1.99,1.62,262.987627965048,0.42,0.37
1074.65,1.99,1.61,262.987627965048,0.41,0.38
1074.66,1.99,1.6,262.987627965048,0.4,0.38
1074.68,1.99,1.59,262.987627965048,0.4,0.39
1074.7,1.99,1.59,262.987627965048,0.39,0.39
1074.71,1.98,1.58,262.987627965048,0.38,0.39
1074.73,1.98,1.57,262.987627965048,0.38,0.39
1074.75,1.98,1.56,262.987627965048,0.37,0.4
1074.76,1.98,1.55,262.987627965048,0.38,0.41
1074.78,1.98,1.54,262.987627965048,0.39,0.42
1074.8,1.98,1.53,262.987627965048,0.42,0.41
1074.81,1.98,1.52,262.987627965048,0.42,0.44
1074.83,1.98,1.51,262.987627965048,0.43,0.44
1074.85,1.98,1.51,262.987627965048,0.44,0.44
1074.86,1.98,1.5,262.987627965048,0.46,0.45
1074.88,1.97,1.49,262.987627965048,0.49,0.46
1074.9,1.97,1.47,262.987627965048,0.5,0.48
1074.91,1.97,1.46,262.414670169917,0.5,0.5
1074.93,1.97,1.45,262.414670169917,0.52,0.51
1074.95,1.97,1.45,262.414670169917,0.53,0.54
1074.96,1.97,1.44,262.414670169917,0.51,0.55
1074.98,1.97,1.43,262.414670169917,0.5,0.57
1075,1.97,1.42,262.414670169917,0.5,0.6
1075.01,1.97,1.41,262.414670169917,0.5,0.6
1075.03,1.96,1.41,262.414670169917,0.52,0.61
1075.05,1.96,1.4,262.414670169917,0.54,0.61
1075.06,1.96,1.39,262.414670169917,0.57,0.59
1075.08,1.96,1.39,262.414670169917,0.62,0.58
1075.1,1.96,1.38,262.414670169917,0.63,0.58
1075.11,1.96,1.37,262.414670169917,0.62,0.55
1075.13,1.96,1.36,262.414670169917,0.63,0.51
1075.15,1.96,1.36,262.414670169917,0.61,0.52
1075.16,1.96,1.35,262.414670169917,0.6,0.5
1075.18,1.95,1.34,262.414670169917,0.57,0.48
1075.2,1.95,1.33,262.414670169917,0.51,0.46
1075.21,1.95,1.32,262.414670169917,0.48,0.46
1075.23,1.95,1.32,262.414670169917,0.46,0.45
1075.25,1.95,1.31,262.414670169917,0.44,0.45
1075.26,1.95,1.3,262.414670169917,0.42,0.44
1075.28,1.95,1.29,262.414670169917,0.41,0.45
1075.3,1.95,1.28,262.414670169917,0.41,0.45
1075.31,1.95,1.27,262.414670169917,0.44,0.45
1075.33,1.95,1.26,262.987627965048,0.43,0.46
1075.35,1.94,1.25,262.987627965048,0.45,0.46
1075.36,1.94,1.24,262.987627965048,0.47,0.45
1075.38,1.94,1.23,262.414670169917,0.5,0.47
1075.4,1.94,1.22,262.414670169917,0.52,0.49
1075.41,1.94,1.21,262.414670169917,0.51,0.5
1075.43,1.94,1.2,262.414670169917,0.5,0.52
1075.45,1.94,1.19,262.414670169917,0.53,0.52
1075.46,1.94,1.18,262.414670169917,0.53,0.56
1075.48,1.94,1.18,262.414670169917,0.5,0.56
1075.5,1.93,1.17,262.414670169917,0.48,0.62
1075.51,1.93,1.16,262.414670169917,0.5,0.64
1075.53,1.93,1.15,262.414670169917,0.5,0.61
1075.55,1.93,1.15,262.414670169917,0.53,0.61
1075.56,1.93,1.14,262.987627965048,0.56,0.6
1075.58,1.93,1.13,262.987627965048,0.57,0.59
1075.6,1.93,1.12,262.987627965048,0.6,0.6
1075.61,1.93,1.12,262.987627965048,0.61,0.58
1075.63,1.92,1.11,262.987627965048,0.63,0.54
1075.65,1.92,1.1,262.987627965048,0.63,0.53
1075.66,1.92,1.09,262.987627965048,0.6,0.51
1075.68,1.92,1.09,262.987627965048,0.58,0.5
1075.7,1.92,1.08,262.987627965048,0.54,0.5
1075.71,1.92,1.07,262.987627965048,0.51,0.48
1075.73,1.92,1.06,262.987627965048,0.48,0.46
1075.75,1.92,1.05,262.987627965048,0.45,0.46
1075.76,1.92,1.04,262.987627965048,0.43,0.45
1075.78,1.92,1.04,262.987627965048,0.43,0.45
1075.8,1.92,1.03,262.987627965048,0.43,0.46
1075.81,1.91,1.02,262.987627965048,0.44,0.45
1075.83,1.91,1.01,262.987627965048,0.45,0.46
1075.85,1.91,1,262.987627965048,0.45,0.47
1075.86,1.91,0.99,262.987627965048,0.46,0.45
1075.88,1.91,0.98,262.987627965048,0.47,0.45
1075.9,1.91,0.97,262.987627965048,0.49,0.49
1075.91,1.91,0.96,262.987627965048,0.5,0.5
1075.93,1.91,0.95,262.987627965048,0.51,0.51
1075.95,1.91,0.94,262.987627965048,0.52,0.53
1075.96,1.9,0.93,262.987627965048,0.53,0.56
1075.98,1.9,0.92,262.987627965048,0.51,0.57
1076,1.9,0.91,262.987627965048,0.51,0.6
1076.01,1.9,0.9,262.987627965048,0.5,0.61
1076.03,1.9,0.9,262.987627965048,0.52,0.63
1076.05,1.9,0.89,262.987627965048,0.52,0.63
1076.06,1.9,0.88,262.987627965048,0.55,0.62
1076.08,1.9,0.88,262.987627965048,0.58,0.6
1076.1,1.89,0.87,262.987627965048,0.62,0.6
1076.11,1.89,0.86,262.987627965048,0.61,0.58
1076.13,1.89,0.85,262.987627965048,0.62,0.55
1076.15,1.89,0.85,262.987627965048,0.62,0.54
1076.16,1.89,0.84,262.987627965048,0.6,0.51
1076.18,1.89,0.83,263.560585760179,0.6,0.49
1076.2,1.89,0.83,263.560585760179,0.56,0.5
1076.21,1.89,0.82,263.560585760179,0.52,0.48
1076.23,1.89,0.81,263.560585760179,0.48,0.45
1076.25,1.89,0.8,263.560585760179,0.45,0.45
1076.26,1.89,0.79,263.560585760179,0.43,0.45
1076.28,1.89,0.78,263.560585760179,0.41,0.44
