Objects
100
,,Global Angle QBii:QBii,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm
2778,0,-0.031728,0.008091,-4.777577,-801.715088,197.281845,170.770996
2779,0,-0.029284,0.005333,-4.775679,-804.867432,197.664658,170.829788
2780,0,-0.030480,0.008374,-4.774293,-807.929138,197.885162,170.791824
2781,0,-0.029078,0.007363,-4.772792,-810.733154,198.242569,170.819321
2782,0,-0.031148,0.007909,-4.771000,-813.187866,198.495026,170.830734
2783,0,-0.028797,0.009715,-4.769477,-815.474182,198.726959,170.899902
2784,0,-0.029240,0.012373,-4.767629,-817.585754,198.989761,170.904953
2785,0,-0.029416,0.013397,-4.765927,-819.328430,199.197739,170.907150
2786,0,-0.032960,0.011378,-4.764175,-820.634644,199.433243,170.858536
2787,0,-0.034046,0.012384,-4.761984,-821.772827,199.665558,170.882919
2788,0,-0.034236,0.012189,-4.760178,-822.822266,199.935059,170.876968
2789,0,-0.034613,0.012747,-4.758239,-823.671509,200.197723,170.874054
2790,0,-0.035138,0.012183,-4.755665,-824.355103,200.526947,170.843567
2791,0,-0.034235,0.012387,-4.752539,-824.965332,200.928024,170.845963
2792,0,-0.034086,0.012087,-4.749066,-825.416260,201.418839,170.843185
2793,0,-0.034474,0.012354,-4.745356,-825.757874,201.928970,170.862671
2794,0,-0.033586,0.012522,-4.741414,-826.019104,202.455017,170.872070
2795,0,-0.033676,0.011651,-4.737373,-826.219238,202.983810,170.857712
2796,0,-0.032585,0.011314,-4.733303,-826.408325,203.520599,170.857224
2797,0,-0.032042,0.011222,-4.729281,-826.577942,204.036789,170.854248
2798,0,-0.032058,0.010663,-4.725625,-826.696411,204.518509,170.839798
2799,0,-0.031526,0.010533,-4.722243,-826.837769,204.966324,170.846024
2800,0,-0.031682,0.010972,-4.719290,-827.010132,205.358078,170.854843
2801,0,-0.031296,0.011108,-4.716805,-827.219604,205.686401,170.852341
2802,0,-0.030752,0.011161,-4.714995,-827.441284,205.918106,170.857544
2803,0,-0.030766,0.011328,-4.713382,-827.686157,206.088959,170.851608
2804,0,-0.031140,0.010898,-4.712259,-827.892395,206.216843,170.838150
2805,0,-0.030942,0.010543,-4.711573,-828.084595,206.317154,170.833069
2806,0,-0.031057,0.010324,-4.711111,-828.228577,206.376221,170.834534
2807,0,-0.031380,0.010468,-4.711099,-828.342224,206.379547,170.832535
2808,0,-0.031298,0.010099,-4.711331,-828.436584,206.348434,170.824997
2809,0,-0.031854,0.009499,-4.711977,-828.469421,206.296417,170.817795
2810,0,-0.032472,0.008278,-4.712823,-828.457703,206.250076,170.814163
2811,0,-0.033928,0.007765,-4.713956,-828.465576,206.166656,170.803772
2812,0,-0.035798,0.005697,-4.715812,-828.535706,205.995758,170.795898
2813,0,-0.036720,0.004888,-4.718045,-828.732544,205.764145,170.775589
2814,0,-0.035763,0.005802,-4.720496,-828.991577,205.512085,170.794815
2815,0,-0.037331,0.005100,-4.723764,-829.147034,205.165405,170.787018
2816,0,-0.037742,0.005459,-4.728551,-829.348450,204.738464,170.784653
2817,0,-0.035926,0.006181,-4.733694,-829.590149,204.260727,170.811081
2818,0,-0.036040,0.006514,-4.739387,-829.788879,203.699188,170.795639
2819,0,-0.036071,0.007858,-4.745746,-830.033569,203.056015,170.790634
2820,0,-0.037763,0.007331,-4.752380,-830.223572,202.333221,170.761292
2821,0,-0.038503,0.006505,-4.759295,-830.420776,201.605057,170.754379
2822,0,-0.040333,0.006364,-4.766814,-830.664307,200.791245,170.730820
2823,0,-0.041594,0.006207,-4.774625,-830.922546,199.904358,170.713440
2824,0,-0.043229,0.007519,-4.782670,-831.210571,198.998367,170.702744
2825,0,-0.043477,0.007911,-4.791128,-831.548828,198.041061,170.682602
2826,0,-0.044448,0.009257,-4.799821,-831.934875,196.985260,170.662125
2827,0,-0.046179,0.010322,-4.808775,-832.375916,195.897552,170.622543
2828,0,-0.048061,0.010127,-4.818400,-832.818726,194.739136,170.607346
2829,0,-0.049889,0.008585,-4.828253,-833.247437,193.565048,170.586105
2830,0,-0.049739,0.008687,-4.838780,-833.750122,192.336075,170.592346
2831,0,-0.049581,0.008107,-4.849675,-834.265564,191.066452,170.580872
2832,0,-0.052274,0.008446,-4.861314,-834.831543,189.677597,170.522919
2833,0,-0.051183,0.008545,-4.872557,-835.461792,188.321625,170.528534
2834,0,-0.049549,0.010684,-4.884458,-836.171692,186.872162,170.528534
2835,0,-0.048696,0.011557,-4.896339,-836.911377,185.463608,170.547562
2836,0,-0.049645,0.010524,-4.908793,-837.716980,184.015472,170.544968
2837,0,-0.050361,0.009027,-4.921072,-838.550537,182.643524,170.569412
2838,0,-0.050855,0.008706,-4.933517,-839.445374,181.284439,170.601456
2839,0,-0.050065,0.008840,-4.946239,-840.355896,179.887161,170.611221
2840,0,-0.050607,0.010029,-4.958549,-841.254395,178.540741,170.619263
2841,0,-0.051834,0.008399,-4.971092,-842.176941,177.151489,170.579529
2842,0,-0.052459,0.009153,-4.983729,-843.095398,175.747772,170.582672
2843,0,-0.054093,0.008953,-4.996604,-844.067993,174.330856,170.533844
2844,0,-0.053744,0.008767,-5.009883,-845.061157,172.866699,170.542557
2845,0,-0.056410,0.008034,-5.022769,-845.971252,171.435898,170.533890
2846,0,-0.057417,0.003091,-5.036836,-846.953369,169.917480,170.489822
2847,0,-0.058411,0.000616,-5.050039,-847.916931,168.539169,170.454147
2848,0,-0.058716,0.001199,-5.063889,-848.951782,167.112686,170.458755
2849,0,-0.059287,0.000977,-5.077901,-850.020569,165.680878,170.461731
2850,0,-0.060844,0.002028,-5.090966,-851.135864,164.348907,170.430084
2851,0,-0.059465,0.002703,-5.104739,-852.381592,162.955032,170.459412
2852,0,-0.061009,0.005302,-5.117921,-853.605530,161.611267,170.450089
2853,0,-0.064945,0.003894,-5.131800,-854.854736,160.217392,170.403595
2854,0,-0.068038,0.002771,-5.145481,-856.112061,158.879288,170.392563
2855,0,-0.072381,0.004735,-5.159426,-857.411621,157.524063,170.362473
2856,0,-0.073515,0.004159,-5.173757,-858.797913,156.204895,170.350815
2857,0,-0.076515,0.006013,-5.187710,-860.220581,154.908630,170.328964
2858,0,-0.076780,0.007497,-5.201943,-861.670166,153.643784,170.343521
2859,0,-0.074268,0.009656,-5.216093,-863.172668,152.360641,170.379562
2860,0,-0.074300,0.010527,-5.229723,-864.600342,151.174393,170.385605
2861,0,-0.080196,0.007342,-5.243662,-866.040405,149.910141,170.316956
2862,0,-0.085448,0.007109,-5.257562,-867.495239,148.710831,170.278931
2863,0,-0.085413,0.007000,-5.271647,-868.962830,147.559174,170.312195
2864,0,-0.086750,0.008599,-5.285239,-870.437927,146.450119,170.333191
2865,0,-0.085734,0.007982,-5.299789,-871.963379,145.309738,170.383453
2866,0,-0.086551,0.005425,-5.313494,-873.405273,144.209854,170.372711
2867,0,-0.087959,0.006019,-5.327631,-874.968567,143.006668,170.307358
2868,0,-0.091263,0.004241,-5.342101,-876.480713,141.912796,170.312088
2869,0,-0.097449,0.001046,-5.355874,-877.973328,140.745300,170.240356
2870,0,-0.100444,-0.001253,-5.370543,-879.512756,139.633118,170.233932
2871,0,-0.103032,0.000164,-5.385227,-881.065186,138.591507,170.244354
2872,0,-0.110972,-0.001534,-5.400164,-882.697144,137.473587,170.161224
2873,0,-0.110772,0.001357,-5.414944,-884.367798,136.452896,170.202454
2874,0,-0.108852,-0.001106,-5.429348,-886.073364,135.540436,170.198105
2875,0,-0.108859,-0.003283,-5.443844,-887.800842,134.550552,170.182678
2876,0,-0.113328,-0.005791,-5.458703,-889.524719,133.548538,170.141937
2877,0,-0.117704,-0.008005,-5.473055,-891.148682,132.614319,170.141663
2878,0,-0.119694,-0.008852,-5.487438,-892.769714,131.687897,170.134079
2879,0,-0.126791,-0.011006,-5.502193,-894.439819,130.701172,170.063171
2880,0,-0.136513,-0.010077,-5.516224,-896.108215,129.757614,169.943008
2881,0,-0.143203,-0.009749,-5.530344,-897.798096,128.879974,169.874527
2882,0,-0.146962,-0.007339,-5.544541,-899.547363,128.076431,169.819031
2883,0,-0.142741,-0.007438,-5.558506,-901.339722,127.398209,169.891068
2884,0,-0.151198,-0.009108,-5.572735,-903.146118,126.634880,169.862930
2885,0,-0.156075,-0.011230,-5.586944,-904.920654,125.891220,169.864716
2886,0,-0.158735,-0.013208,-5.601312,-906.755188,125.290764,169.894913
2887,0,-0.161686,-0.018574,-5.615760,-908.625244,124.681610,169.897568
2888,0,-0.163731,-0.022934,-5.629966,-910.511780,124.165695,169.931046
2889,0,-0.159996,-0.021556,-5.644134,-912.445435,123.694962,170.022156
2890,0,-0.164037,-0.024591,-5.658128,-914.298218,123.225677,170.004257
2891,0,-0.173039,-0.024469,-5.672421,-916.208557,122.666878,169.960175
2892,0,-0.186855,-0.023486,-5.685784,-918.002991,122.137848,169.923233
2893,0,-0.197140,-0.029390,-5.698843,-919.710083,121.617188,169.864975
2894,0,-0.203339,-0.031928,-5.711735,-921.367310,121.185341,169.873459
2895,0,-0.210172,-0.036016,-5.724907,-923.085815,120.752800,169.860840
2896,0,-0.212736,-0.035022,-5.737485,-924.801636,120.377625,169.897156
2897,0,-0.212548,-0.033782,-5.750476,-926.508301,120.051331,169.944656
2898,0,-0.220809,-0.035384,-5.762970,-928.230103,119.765266,169.915939
2899,0,-0.222279,-0.032703,-5.775329,-929.999817,119.520348,169.910126
2900,0,-0.235498,-0.035667,-5.787516,-931.714600,119.251945,169.853363
2901,0,-0.250664,-0.038562,-5.799253,-933.353027,118.981979,169.829391
2902,0,-0.252881,-0.042263,-5.810838,-934.940063,118.828117,169.887222
2903,0,-0.253732,-0.043632,-5.822909,-936.547913,118.737785,169.951889
2904,0,-0.255266,-0.041136,-5.834004,-938.092957,118.664909,169.991501
2905,0,-0.258030,-0.043448,-5.845112,-939.679382,118.602013,169.992126
2906,0,-0.268619,-0.036296,-5.855592,-941.242676,118.568832,169.956375
2907,0,-0.276737,-0.039184,-5.866399,-942.823547,118.604927,169.945206
2908,0,-0.281540,-0.042915,-5.877128,-944.398499,118.669243,169.938553
2909,0,-0.287289,-0.046256,-5.887244,-945.916870,118.759117,169.922379
2910,0,-0.286984,-0.054954,-5.897769,-947.383728,118.794731,169.968521
2911,0,-0.302735,-0.066149,-5.907381,-948.772461,118.799507,169.949951
2912,0,-0.317038,-0.070466,-5.916909,-950.118103,118.791588,169.960602
2913,0,-0.324625,-0.069626,-5.926519,-951.434265,118.787819,169.988663
2914,0,-0.345802,-0.077396,-5.935108,-952.773987,118.800484,169.944183
2915,0,-0.357211,-0.076155,-5.943819,-954.031006,118.884705,169.960846
2916,0,-0.367685,-0.079784,-5.952330,-955.315063,118.964523,169.966263
2917,0,-0.373661,-0.083081,-5.961209,-956.607117,119.089424,169.975449
2918,0,-0.374135,-0.085116,-5.970245,-957.912476,119.282509,170.009201
2919,0,-0.379207,-0.088138,-5.979089,-959.194519,119.512344,170.028900
2920,0,-0.382340,-0.099384,-5.987416,-960.413269,119.812340,170.082260
2921,0,-0.411095,-0.111733,-5.994827,-961.689758,120.024200,170.057419
2922,0,-0.430376,-0.121515,-6.002404,-962.927063,120.248383,170.060989
2923,0,-0.442342,-0.116615,-6.010783,-964.190125,120.472382,170.094299
2924,0,-0.462021,-0.130779,-6.017047,-965.401428,120.624069,170.073257
2925,0,-0.465661,-0.135234,-6.025135,-966.532837,120.859642,170.127792
2926,0,-0.469449,-0.140705,-6.033079,-967.642578,121.102127,170.167511
2927,0,-0.490566,-0.149586,-6.039143,-968.719666,121.337349,170.153625
2928,0,-0.508169,-0.164020,-6.045239,-969.770508,121.632294,170.162552
2929,0,-0.524555,-0.171580,-6.051414,-970.844971,121.930595,170.186859
2930,0,-0.533197,-0.182533,-6.057659,-971.871338,122.305191,170.208038
2931,0,-0.552196,-0.187333,-6.062932,-972.890930,122.706383,170.205292
2932,0,-0.585925,-0.188065,-6.066987,-973.893127,123.115242,170.188599
2933,0,-0.611715,-0.195613,-6.071375,-974.865112,123.573586,170.209900
2934,0,-0.642579,-0.210475,-6.074072,-975.770325,124.044205,170.209274
2935,0,-0.689216,-0.227382,-6.074843,-976.669006,124.557274,170.193848
2936,0,-0.726354,-0.230550,-6.076487,-977.546265,125.028923,170.186798
2937,0,-0.751866,-0.233944,-6.079286,-978.419006,125.492737,170.186584
2938,0,-0.778991,-0.245408,-6.081460,-979.273132,125.984413,170.207397
2939,0,-0.837782,-0.246519,-6.079259,-980.073608,126.503479,170.180603
2940,0,-0.871621,-0.255668,-6.079494,-980.898254,126.961517,170.156998
2941,0,-0.917735,-0.266446,-6.078193,-981.689209,127.477913,170.157104
2942,0,-0.959067,-0.280249,-6.076783,-982.471313,127.967911,170.166779
2943,0,-1.002319,-0.281376,-6.075448,-983.286743,128.443848,170.142136
2944,0,-1.055441,-0.286402,-6.071917,-984.085449,128.903168,170.131088
2945,0,-1.143173,-0.287560,-6.061431,-984.832764,129.387726,170.107803
2946,0,-1.240899,-0.292249,-6.047301,-985.557373,129.841217,170.084976
2947,0,-1.327992,-0.290360,-6.034236,-986.282410,130.273544,170.080521
2948,0,-1.400769,-0.320792,-6.021753,-987.006165,130.715851,170.106598
2949,0,-1.474883,-0.359008,-6.006857,-987.670715,131.164642,170.126312
2950,0,-1.541193,-0.392489,-5.992853,-988.309875,131.629440,170.139893
2951,0,-1.636476,-0.396282,-5.972017,-988.947021,132.091446,170.136703
2952,0,-1.750141,-0.412836,-5.943578,-989.613770,132.583618,170.128586
2953,0,-1.876973,-0.438848,-5.907962,-990.301636,133.083221,170.125778
2954,0,-1.970628,-0.458797,-5.880989,-990.983643,133.591858,170.161499
2955,0,-2.118807,-0.480468,-5.832441,-991.655518,134.089111,170.155731
2956,0,-2.468548,-0.571560,-5.690764,-992.472290,134.491745,170.013489
2957,0,-2.602002,-0.630269,-5.629701,-993.092102,135.041595,170.097061
2958,0,-2.721981,-0.659561,-5.573840,-993.694458,135.544373,170.168030
2959,0,-3.012834,-0.764100,-5.413267,-994.336670,135.997253,170.188461
2960,0,-3.353687,-0.900374,-5.191925,-994.906433,136.435760,170.220322
2961,0,-3.707220,-1.025555,-4.925838,-995.418274,136.851624,170.260223
2962,0,-4.101849,-1.219391,-4.559306,-995.930481,137.262344,170.283630
2963,0,-4.513650,-1.434444,-4.087401,-996.472839,137.666183,170.316895
2964,0,-4.916373,-1.637501,-3.509564,-997.025635,137.997391,170.347061
2965,0,-5.255993,-1.772473,-2.902643,-997.420471,138.359344,170.357697
2966,0,-5.547950,-1.876682,-2.215436,-997.789978,138.651291,170.375458
2967,0,-5.763752,-1.899240,-1.546126,-998.119080,138.852966,170.372131
2968,0,-5.896051,-1.868048,-0.983568,-998.355713,138.977859,170.359695
2969,0,-5.941334,-1.887184,-0.600995,-998.522522,139.071487,170.356003
2970,0,-5.939402,-1.907043,-0.559851,-998.622925,139.071365,170.363708
2971,0,-5.947979,-1.936273,-0.318458,-998.649536,139.122528,170.379730
2972,0,-5.935794,-1.956516,-0.408350,-998.602539,139.089325,170.375793
2973,0,-5.927975,-1.956422,-0.508689,-998.551636,139.042770,170.371002
2974,0,-5.989300,-1.766949,-0.485358,-998.576721,138.952606,170.387833
2975,0,-5.863030,-2.084741,-0.717934,-998.515747,138.877899,170.377853
2976,0,-5.850337,-2.148834,-0.629113,-998.496887,138.889633,170.393356
2977,0,-5.847525,-2.182928,-0.531020,-998.508545,138.903870,170.403259
2978,0,-5.851262,-2.177113,-0.513022,-998.518494,138.929794,170.399643
2979,0,-5.861519,-2.150805,-0.508069,-998.513306,138.939682,170.409363
2980,0,-5.851400,-2.174019,-0.523486,-998.509155,138.933563,170.396286
2981,0,-5.817018,-2.300440,-0.328187,-998.570679,138.863281,170.359711
2982,0,-5.807872,-2.305957,-0.434055,-998.524109,138.893494,170.368958
2983,0,-5.800996,-2.318478,-0.458044,-998.510742,138.913208,170.369293
2984,0,-5.790011,-2.343733,-0.468639,-998.504150,138.920013,170.367874
2985,0,-5.788734,-2.346843,-0.468125,-998.508118,138.921906,170.363739
2986,0,-5.786927,-2.350389,-0.473149,-998.505127,138.905670,170.365356
2987,0,-5.788126,-2.350049,-0.460085,-998.507935,138.901169,170.364349
2988,0,-5.792189,-2.339483,-0.461283,-998.503418,138.910217,170.358124
2989,0,-5.782775,-2.360700,-0.471631,-998.503601,138.917267,170.363159
2990,0,-5.792496,-2.339041,-0.460799,-998.506409,138.913605,170.363556
2991,0,-5.794038,-2.335436,-0.458821,-998.505188,138.910706,170.355988
2992,0,-5.783253,-2.355141,-0.494721,-998.501953,138.907272,170.366364
2993,0,-5.789781,-2.342963,-0.475855,-998.506226,138.908539,170.364960
2994,0,-5.794004,-2.332594,-0.473944,-998.506226,138.913727,170.363617
2995,0,-5.792415,-2.336975,-0.472240,-998.508667,138.912460,170.369370
2996,0,-5.798229,-2.316015,-0.502077,-998.491699,138.927536,170.363998
2997,0,-5.801094,-2.312762,-0.482705,-998.487610,138.939804,170.355865
2998,0,-5.802072,-2.338093,-0.323459,-998.543152,138.881027,170.344330
2999,0,-5.810631,-2.326794,-0.237472,-998.554077,138.898376,170.340240
3000,0,-5.752881,-2.473351,0.129610,-998.606018,138.962463,170.361023
3001,0,-5.558690,-2.841801,0.493729,-998.686035,139.030746,170.394485
3002,0,-5.787774,-2.347928,-0.473626,-998.522644,138.871857,170.356232
3003,0,-5.777258,-2.372796,-0.476942,-998.513977,138.893570,170.353912
3004,0,-5.774432,-2.379133,-0.480973,-998.541809,138.823792,170.345764
3005,0,-5.766309,-2.387639,-0.533573,-998.524902,138.836685,170.352005
3006,0,-5.756721,-2.387720,-0.628543,-998.495361,138.861511,170.356857
3007,0,-5.615655,-2.742540,-0.415671,-998.463135,139.140717,170.453705
3008,0,-5.718743,-2.548625,0.167061,-998.659180,138.858673,170.335983
3009,0,-5.801099,-2.357891,-0.142352,-998.605042,138.802567,170.321915
3010,0,-5.786622,-2.390888,-0.175306,-998.607849,138.798691,170.317383
3011,0,-5.791815,-2.376110,-0.203320,-998.596924,138.788605,170.316971
3012,0,-5.800522,-2.353961,-0.214035,-998.596802,138.789459,170.325424
3013,0,-5.795523,-2.366912,-0.210022,-998.595398,138.787781,170.324722
3014,0,-5.807755,-2.327854,-0.293546,-998.562378,138.913406,170.385696
3015,0,-5.804345,-2.342054,-0.240908,-998.575073,138.838135,170.334839
3016,0,-5.790956,-2.374438,-0.247243,-998.573120,138.825897,170.333740
3017,0,-5.823957,-2.191287,-0.721098,-998.456848,138.963531,170.404694
3018,0,-5.763271,-2.410425,-0.472421,-998.518433,138.935410,170.456253
3019,0,-5.775998,-2.373764,-0.493586,-998.503418,138.920776,170.393173
3020,0,-5.786216,-2.344129,-0.510743,-998.495605,138.913040,170.362595
3021,0,-5.791877,-2.339711,-0.464869,-998.504822,138.908508,170.355316
3022,0,-5.783892,-2.358992,-0.466484,-998.503052,138.907120,170.356812
3023,0,-5.789357,-2.344944,-0.469055,-998.503601,138.904556,170.358719
3024,0,-5.783770,-2.355452,-0.486049,-998.499756,138.906906,170.367950
3025,0,-5.793355,-2.334757,-0.471512,-998.498596,138.905396,170.366135
3026,0,-5.791435,-2.335517,-0.491954,-998.503052,138.904678,170.367813
3027,0,-5.788177,-2.347510,-0.470894,-998.504150,138.905807,170.355545
3028,0,-5.781066,-2.363664,-0.478041,-998.503662,138.910080,170.360245
3029,0,-5.783233,-2.363623,-0.452109,-998.506714,138.909668,170.362503
3030,0,-5.798740,-2.324925,-0.453338,-998.506042,138.906769,170.358948
3031,0,-5.787279,-2.348799,-0.477741,-998.502380,138.908890,170.368484
3032,0,-5.794119,-2.335962,-0.455752,-998.505615,138.906021,170.358093
3033,0,-5.782598,-2.362634,-0.465140,-998.502380,138.904312,170.364899
3034,0,-5.788739,-2.347241,-0.467072,-998.506165,138.906906,170.363068
3035,0,-5.792315,-2.337076,-0.473080,-998.500061,138.906738,170.361481
3036,0,-5.788566,-2.348708,-0.460806,-998.504883,138.907867,170.364166
3037,0,-5.792653,-2.337338,-0.466264,-998.500671,138.909622,170.360886
3038,0,-5.786465,-2.351430,-0.473715,-998.503235,138.906921,170.365433
3039,0,-5.796714,-2.326583,-0.469041,-998.504517,138.913727,170.354309
3040,0,-5.795115,-2.332261,-0.462081,-998.503845,138.910278,170.361938
3041,0,-5.785802,-2.354830,-0.464355,-998.503357,138.910950,170.364548
3042,0,-5.791510,-2.339648,-0.470003,-998.502075,138.910492,170.365417
3043,0,-5.792531,-2.336689,-0.471201,-998.504028,138.910965,170.359497
3044,0,-5.790170,-2.342548,-0.471737,-998.501038,138.905518,170.363571
3045,0,-5.787069,-2.349254,-0.476367,-998.504883,138.908356,170.361298
3046,0,-5.787299,-2.349514,-0.471423,-998.504028,138.904831,170.358093
3047,0,-5.793261,-2.337311,-0.459754,-998.504272,138.909119,170.362335
3048,0,-5.790812,-2.341518,-0.469706,-998.496460,138.908722,170.365952
3049,0,-5.792171,-2.339717,-0.461067,-998.504028,138.910507,170.357895
3050,0,-5.784486,-2.355371,-0.478151,-998.502686,138.908813,170.362335
3051,0,-5.799851,-2.316174,-0.483426,-998.500000,138.911514,170.358658
3052,0,-5.797602,-2.324075,-0.471497,-998.506836,138.903275,170.357178
3053,0,-5.790673,-2.343553,-0.461053,-998.507080,138.905334,170.370041
3054,0,-5.791668,-2.338780,-0.471523,-998.502258,138.906174,170.366577
3055,0,-5.792139,-2.336419,-0.477827,-998.500977,138.905212,170.360901
3056,0,-5.795099,-2.332219,-0.463449,-998.501953,138.904099,170.362869
3057,0,-5.787963,-2.350507,-0.459451,-998.507019,138.911942,170.360733
3058,0,-5.791234,-2.342736,-0.457441,-998.505005,138.904724,170.360336
3059,0,-5.789255,-2.346211,-0.464683,-998.503967,138.902451,170.355637
3060,0,-5.786245,-2.353984,-0.462831,-998.504761,138.902954,170.358459
3061,0,-5.790935,-2.340587,-0.472591,-998.501770,138.902634,170.357452
3062,0,-5.789730,-2.342754,-0.476715,-998.505676,138.903763,170.358383
3063,0,-5.793094,-2.335430,-0.472088,-998.506348,138.901199,170.362396
3064,0,-5.795023,-2.330863,-0.469914,-998.502686,138.903030,170.362244
3065,0,-5.792399,-2.340868,-0.452313,-998.503235,138.903030,170.359924
3066,0,-5.788360,-2.348481,-0.463998,-998.499695,138.903427,170.358414
3067,0,-5.795656,-2.331818,-0.457496,-998.505676,138.899506,170.360245
3068,0,-5.794348,-2.332319,-0.471277,-998.504517,138.903473,170.359421
3069,0,-5.794306,-2.332722,-0.470227,-998.507629,138.906509,170.365097
3070,0,-5.797002,-2.327074,-0.464438,-998.499512,138.904984,170.360031
3071,0,-5.787123,-2.351400,-0.464697,-998.500671,138.905060,170.357986
3072,0,-5.791895,-2.335927,-0.483340,-998.499268,138.904816,170.354889
3073,0,-5.790406,-2.345762,-0.452568,-998.502197,138.898361,170.358124
3074,0,-5.799098,-2.320659,-0.469801,-998.505615,138.902237,170.355743
3075,0,-5.794013,-2.335902,-0.458179,-998.504883,138.905289,170.367279
3076,0,-5.794156,-2.332170,-0.473780,-998.499207,138.906021,170.359543
3077,0,-5.798743,-2.322978,-0.462470,-998.501465,138.908676,170.355026
3078,0,-5.800318,-2.319036,-0.463138,-998.507080,138.908447,170.359299
3079,0,-5.797218,-2.326051,-0.466630,-998.507202,138.903152,170.356781
3080,0,-5.795230,-2.332826,-0.457618,-998.503845,138.908524,170.359726
3081,0,-5.794536,-2.331747,-0.472260,-998.502930,138.907257,170.363007
3082,0,-5.795227,-2.330060,-0.470662,-998.500122,138.906754,170.356598
3083,0,-5.800680,-2.322103,-0.442100,-998.509521,138.904526,170.352524
3084,0,-5.801492,-2.315929,-0.463444,-998.506653,138.901825,170.354248
3085,0,-5.797217,-2.325554,-0.468802,-998.502136,138.909637,170.354813
3086,0,-5.788522,-2.346622,-0.471500,-998.508057,138.910355,170.356323
3087,0,-5.788900,-2.348269,-0.458282,-998.503235,138.909927,170.361298
3088,0,-5.785863,-2.353869,-0.467259,-998.503296,138.906387,170.354523
3089,0,-5.792429,-2.338235,-0.465177,-998.505859,138.907242,170.356186
3090,0,-5.789104,-2.349760,-0.448789,-998.508423,138.904572,170.362381
3091,0,-5.792998,-2.335671,-0.470081,-998.501343,138.904526,170.356110
3092,0,-5.788785,-2.349499,-0.452746,-998.504944,138.906723,170.354050
3093,0,-5.788721,-2.345838,-0.472820,-998.502930,138.910049,170.355087
3094,0,-5.794284,-2.328583,-0.489512,-998.501526,138.912186,170.355637
3095,0,-5.793793,-2.331230,-0.482925,-998.502014,138.906769,170.356705
3096,0,-5.793811,-2.335567,-0.461770,-998.506775,138.905518,170.358124
3097,0,-5.789936,-2.345230,-0.460466,-998.505920,138.908279,170.357178
3098,0,-5.800689,-2.320336,-0.451429,-998.505432,138.904877,170.357376
3099,0,-5.786615,-2.350710,-0.474372,-998.499146,138.912003,170.360962
3100,0,-5.795002,-2.331697,-0.465513,-998.505676,138.909119,170.352798
3101,0,-5.794990,-2.333289,-0.458959,-998.509583,138.908035,170.360123
3102,0,-5.795366,-2.332138,-0.459313,-998.506104,138.908417,170.354370
3103,0,-5.789179,-2.351317,-0.438984,-998.511414,138.905121,170.357864
3104,0,-5.784082,-2.359881,-0.459107,-998.505432,138.907623,170.357590
3105,0,-5.794960,-2.331272,-0.467879,-998.503357,138.907516,170.356934
3106,0,-5.794481,-2.333746,-0.461072,-998.507568,138.908875,170.356354
3107,0,-5.784134,-2.360628,-0.456115,-998.507568,138.905014,170.363998
3108,0,-5.797002,-2.329450,-0.451669,-998.508911,138.903198,170.353516
3109,0,-5.791344,-2.337336,-0.482555,-998.505249,138.901367,170.350677
3110,0,-5.790853,-2.344626,-0.451728,-998.510742,138.901901,170.354416
3111,0,-5.791342,-2.341572,-0.461583,-998.508179,138.906799,170.357635
3112,0,-5.797033,-2.330355,-0.446346,-998.508301,138.908066,170.356232
3113,0,-5.799456,-2.321460,-0.461415,-998.507568,138.903397,170.353409
3114,0,-5.798682,-2.324054,-0.458862,-998.505859,138.902618,170.353867
3115,0,-5.792769,-2.340361,-0.449894,-998.508667,138.900208,170.349991
3116,0,-5.793563,-2.338082,-0.451422,-998.510193,138.901215,170.349579
3117,0,-5.792536,-2.339132,-0.459729,-998.508179,138.905838,170.356064
3118,0,-5.796134,-2.331922,-0.449907,-998.510132,138.899582,170.351135
3119,0,-5.787822,-2.349303,-0.466681,-998.506165,138.903580,170.356140
3120,0,-5.785850,-2.352510,-0.475428,-998.507385,138.904083,170.355225
3121,0,-5.784313,-2.361569,-0.448652,-998.504639,138.906616,170.357025
3122,0,-5.793116,-2.335121,-0.472074,-998.502502,138.904251,170.355515
3123,0,-5.782948,-2.361933,-0.463262,-998.506531,138.901901,170.355347
3124,0,-5.787358,-2.350241,-0.467461,-998.505798,138.903381,170.352524
3125,0,-5.795630,-2.332501,-0.453875,-998.509277,138.898453,170.352890
3126,0,-5.792489,-2.337784,-0.466407,-998.506042,138.904037,170.354462
3127,0,-5.784882,-2.354271,-0.477087,-998.502747,138.913101,170.350235
3128,0,-5.795871,-2.332178,-0.452920,-998.509399,138.906586,170.358871
3129,0,-5.796257,-2.331193,-0.453639,-998.505859,138.903748,170.360229
3130,0,-5.797765,-2.324600,-0.466971,-998.505188,138.905167,170.356415
3131,0,-5.788953,-2.347064,-0.464061,-998.503601,138.907883,170.358276
3132,0,-5.795715,-2.332267,-0.455195,-998.509644,138.910843,170.362518
3133,0,-5.788534,-2.344915,-0.479223,-998.500977,138.904587,170.356720
3134,0,-5.794244,-2.333751,-0.465188,-998.505188,138.905472,170.360153
3135,0,-5.790700,-2.339746,-0.478735,-998.505371,138.906693,170.354935
3136,0,-5.793350,-2.337200,-0.458873,-998.505737,138.903625,170.355499
